rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,z_snr_out_db,z_snr_improve_db,z_rmse,z_nrmse_std,z_prd_percent,zref_offset,n_samples_eval
102,bw,10,250.0,9.999999998641215,3.349940235758411,-6.650059762882804,0.12068094255502507,0.6799907237127835,67.99907237165708,3.349940219441621,-6.650059779199594,0.12068094241764282,0.6799907249901731,67.99907249939604,-0.2764008492231369,7500
102,bw,15,250.0,14.999999995659785,3.3528725964966406,-11.647127399163145,0.12064020748420942,0.6797611972465663,67.97611972503522,3.3528725831418376,-11.647127412517946,0.12064020730573387,0.6797611982917184,67.97611982955043,-0.2764008492231369,7500
103,bw,0,250.0,-2.29018130032344e-11,6.447720026105244,6.447720026128145,0.15135731232489205,0.4760077226534643,47.6007722654944,6.447720034493882,6.4477200345167835,0.1513573129347941,0.4760077221937466,47.60077221952263,-0.29933787882328033,7500
103,bw,5,250.0,4.999999999884221,6.545287842632702,1.5452878427484817,0.14966664260594884,0.4706906895328849,47.069068953434815,6.545287862799256,1.5452878629150355,0.1496666430060929,0.4706906884400539,47.06906884415173,-0.29933787882328033,7500
103,bw,10,250.0,9.99999999959051,6.579505630064336,-3.4204943695261747,0.14907819544792525,0.46884006608238743,46.88400660838449,6.579505638755285,-3.4204943608352254,0.14907819604345487,0.46884006561327435,46.88400656147318,-0.29933787882328033,7500
103,bw,15,250.0,14.999999998661725,6.585393856374674,-8.41460614228705,0.14897716852713225,0.468522343775122,46.85223437765784,6.585393854120972,-8.414606144540752,0.14897716930997693,0.4685223438966882,46.85223438981446,-0.29933787882328033,7500
104,bw,0,250.0,-3.182039557770867e-11,1.7657095362237751,1.7657095362555955,0.23612344666270543,0.8160457798407292,81.6045779843517,1.7657095444098467,1.765709544441667,0.2361234443523781,0.8160457790716418,81.60457790744293,-0.21953915804624557,7500
104,bw,5,250.0,4.9999999998560165,1.9318584971460186,-3.068141502709998,0.23164965934778065,0.8005843112324702,80.0584311235205,1.9318585117178149,-3.0681414881382016,0.23164965691092163,0.800584309889378,80.05843098921127,-0.21953915804624557,7500
104,bw,10,250.0,9.99999999950133,1.9543216794203422,-8.045678320080988,0.2310513480803885,0.7985165395152295,79.85165395179575,1.9543216896614555,-8.045678309839875,0.23105134576502295,0.7985165385737373,79.85165385764651,-0.21953915804624557,7500
104,bw,15,250.0,14.999999998379707,1.9723139344414362,-13.02768606393827,0.23057323561234003,0.796864176451101,79.6864176453823,1.9723139557373748,-13.027686042642332,0.2305732330083073,0.7968641744973609,79.6864174500083,-0.21953915804624557,7500
