rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,n_samples_eval
208,bw,10,250.0,9.999999999882478,1.6673310851469356,-8.332668914735542,0.46371969869807955,0.8253410492080391,82.53410492094906,7500
208,bw,15,250.0,14.999999999585,1.6874622886279798,-13.31253771095702,0.4626461844973649,0.8234303791648101,82.34303791662585,7500
209,bw,0,250.0,-5.618316469295775e-11,8.261260894632702,8.261260894688885,0.09220437384243253,0.38631089380630224,38.63108938079021,7500
209,bw,5,250.0,4.999999999778977,8.28495650768226,3.284956507903283,0.09195317773251883,0.3852584513928083,38.52584513944039,7500
209,bw,10,250.0,9.9999999992577,8.38812545709671,-1.6118745421609901,0.09086744039612556,0.3807095114306138,38.07095114321905,7500
209,bw,15,250.0,14.999999997609287,8.409963093399803,-6.590036904209484,0.0906392728929008,0.37975355252720067,37.975355252877335,7500
210,bw,0,250.0,-5.994066666643287e-11,3.1871950691653828,3.1871950692253233,0.16143729248679506,0.6928516355974884,69.28516356004279,7500
210,bw,5,250.0,4.999999999767091,3.2291815275773397,-1.7708184721897515,0.16065880871663718,0.6895105627565641,68.95105627594891,7500
210,bw,10,250.0,9.999999999220112,3.2922617005854704,-6.707738298634641,0.15949627097458022,0.6845212188223312,68.4521218825235,7500
210,bw,15,250.0,14.99999999749042,3.320328579470559,-11.679671418019861,0.15898171945596232,0.6823128823482618,68.23128823511563,7500
212,bw,0,250.0,-2.0298128843527574e-11,4.980898087337287,4.980898087357585,0.18489524870041757,0.5635793808788068,56.357938088050496,7500
212,bw,5,250.0,4.999999999892454,5.136771662888313,0.13677166299585863,0.18160678592529989,0.5535558144114676,55.355581441313554,7500
212,bw,10,250.0,9.999999999616554,5.1369719705899755,-4.863028029026578,0.1816025978893056,0.5535430488550277,55.35430488566956,7500
212,bw,15,250.0,14.999999998744073,5.162828071576669,-9.837171927167404,0.18106280825162097,0.5518977155544191,55.189771555608196,7500
213,bw,0,250.0,6.4320642019056625e-12,5.739508142318388,5.739508142311956,0.2916117287563881,0.5164456133134171,51.644561331432115,7500
213,bw,5,250.0,4.9999999999769775,5.906612181841865,0.9066121818648876,0.28605515957735644,0.5066049056374212,50.660490563830805,7500
213,bw,10,250.0,9.999999999883837,5.909677707589101,-4.0903222922947355,0.28595421945872823,0.5064261402575265,50.64261402584129,7500
213,bw,15,250.0,14.999999999589306,5.944681751395818,-9.055318248193489,0.2848041459131321,0.5043893551112503,50.438935511213316,7500
214,bw,0,250.0,-1.374166639838456e-13,2.392188432001203,2.39218843200134,0.35213535167972776,0.7592601010473079,75.92601010489258,7500
214,bw,5,250.0,4.999999999956205,2.380868441973912,-2.6191315579822927,0.35259457548700573,0.7602502609748869,76.02502609765071,7500
214,bw,10,250.0,9.999999999818149,2.3884891209065646,-7.611510878911584,0.35228535769031977,0.7595835379820448,75.95835379836636,7500
214,bw,15,250.0,14.999999999381576,2.3820262109141797,-12.617973788467395,0.35254758020390015,0.7601489316331174,76.01489316347373,7500
215,bw,0,250.0,-3.823703054020599e-11,4.444750111943009,4.444750111981246,0.1636288985936353,0.5994631540638728,59.94631540660437,7500
215,bw,5,250.0,4.999999999835725,4.47249719476763,-0.527502805068095,0.16310701993401847,0.5975512238973717,59.75512238995356,7500
215,bw,10,250.0,9.999999999437158,4.490162723878996,-5.509837275558162,0.16277562685631103,0.5963371477695919,59.633714777175136,7500
215,bw,15,250.0,14.999999998176781,4.508890547364111,-10.491109450812669,0.16242504110163547,0.5950527582511511,59.505275825330585,7500
217,bw,0,250.0,8.549727318453028e-12,2.1074063505052827,2.107406350496733,0.48206295202524213,0.7845663592898533,78.45663592911153,7500
217,bw,5,250.0,4.999999999983674,2.1446685569126744,-2.855331443071,0.47999934596763955,0.7812078023113096,78.12078023125662,7500
217,bw,10,250.0,9.999999999905016,2.1503234565632265,-7.84967654334179,0.4796869467940344,0.7806993668854988,78.06993668867547,7500
217,bw,15,250.0,14.999999999656273,2.1676735120775525,-12.83232648757872,0.47872972895601845,0.779141477171999,77.91414771732525,7500
219,bw,0,250.0,-1.5506385662179625e-12,3.921686916744462,3.9216869167460127,0.28546724276319696,0.6366718586452464,63.667185864664994,7500
219,bw,5,250.0,4.999999999951739,3.9886211167617702,-1.0113788831899688,0.2832758623773651,0.6317844669790732,63.17844669804658,7500
219,bw,10,250.0,9.999999999804029,3.85687622713012,-6.143123772673909,0.28760525354344707,0.6414402211518847,64.14402211532986,7500
