rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,n_samples_eval
123,bw,15,250.0,14.99999999838205,1.7702130124091493,-13.2297869859729,0.23616972920941232,0.8156227845769293,81.56227845797133,7500
124,bw,0,250.0,-1.2794214662514582e-11,0.6863717470591724,0.6863717470719666,0.33599198201307034,0.9240200876842743,92.40200876867861,7500
124,bw,5,250.0,4.9999999999161835,0.6749530534253232,-4.32504694649086,0.33643397616808,0.925235627041556,92.52356270440713,7500
124,bw,10,250.0,9.999999999691587,0.6564103907104528,-9.343589608981134,0.3371529635838782,0.9272129326040557,92.72129326065762,7500
124,bw,15,250.0,14.999999998981352,0.6529404989603803,-14.347059500020972,0.3372876783964037,0.9275834152332435,92.7583415235765,7500
200,bw,0,250.0,-7.923878792675589e-12,2.760159077471838,2.760159077479762,0.28673598848251236,0.7277664757506532,72.77664757524788,7500
200,bw,5,250.0,4.999999999931582,2.726422211861355,-2.273577788070227,0.28785186547658903,0.7305986904009601,73.0598690402793,7500
200,bw,10,250.0,9.99999999974028,2.7192452955211337,-7.280754704219147,0.2880898079985699,0.7312026138622937,73.12026138641279,7500
200,bw,15,250.0,14.999999999135333,2.7190571292733106,-12.280942869862024,0.2880960490824019,0.7312184543977259,73.12184543995603,7500
201,bw,0,250.0,-8.999393216208483e-11,2.8748053232084176,2.8748053232984114,0.14267964335604696,0.7182237031720067,71.82237031755803,7500
201,bw,5,250.0,4.9999999996720526,2.774456020810712,-2.2255439788613405,0.14433760016919667,0.7265695600443015,72.65695600479168,7500
201,bw,10,250.0,9.999999998919579,2.705411453617246,-7.294588545302332,0.14548951917122602,0.7323681134463952,73.23681134500393,7500
201,bw,15,250.0,14.99999999654005,2.676654913556496,-12.323345082983554,0.14597199231590444,0.7347967966173172,73.47967966209734,7500
202,bw,0,250.0,-5.5269464418386785e-11,1.9665135910426013,1.9665135910978708,0.19147184703389658,0.7973964914651304,79.7396491468413,7500
202,bw,5,250.0,4.999999999781862,1.9502389870978942,-3.0497610126839674,0.19183094089183736,0.7988919603127148,79.88919603160035,7500
202,bw,10,250.0,9.99999999926683,1.94776334018153,-8.0522366590853,0.19188562422102748,0.7991196924598336,79.91196924631234,7500
202,bw,15,250.0,14.999999997638156,1.9494330649287464,-13.05056693270941,0.19184874079340147,0.7989660891168995,79.89660891201886,7500
203,bw,0,250.0,2.796549653003632e-12,1.5889712526735247,1.588971252670728,0.4178134440928841,0.8328205585017229,83.28205585033633,7500
203,bw,5,250.0,4.999999999965486,1.5419121314569941,-3.458087868508492,0.4200832510634804,0.8373449268188965,83.73449268205462,7500
203,bw,10,250.0,9.9999999998475,1.5384721795338367,-8.461527820313663,0.420249653405296,0.8376766138270726,83.7676613828723,7500
203,bw,15,250.0,14.999999999474392,1.5385654397044048,-13.461434559769987,0.42024514121994866,0.8376676197633961,83.76676197650463,7500
205,bw,0,250.0,-1.0812039555130041e-10,2.3169076017778485,2.3169076018859687,0.14097691180667124,0.765869227331472,76.58692273355848,7500
205,bw,5,250.0,4.999999999614733,2.161850736927646,-2.8381492626870872,0.14351617006020329,0.7796639667090417,77.96639667132283,7500
205,bw,10,250.0,9.999999998738321,2.0456907147412142,-7.954309283997107,0.14544836282860957,0.7901607705021628,79.01607705064059,7500
205,bw,15,250.0,14.999999995966856,2.0161994644228503,-12.983800531544006,0.14594304380064954,0.792848167530347,79.28481675346045,7500
207,bw,0,250.0,-3.1293390617233463e-11,0.5701308040388802,0.5701308040701736,0.27235314410264294,0.9364691171422647,93.64691171454471,7500
207,bw,5,250.0,4.999999999857684,0.5711455323879315,-4.428854467469752,0.27232132832725386,0.9363597206042221,93.63597206074046,7500
207,bw,10,250.0,9.999999999506592,0.568019498913422,-9.43198050059317,0.27241935384104604,0.9366967751539717,93.66967751571552,7500
207,bw,15,250.0,14.999999998396351,0.5652431328537737,-14.434756865542578,0.2725064441415637,0.9369962296622211,93.69962296654055,7500
208,bw,0,250.0,6.295129701655296e-12,1.2093315897344843,1.209331589728189,0.48882737587955183,0.8700283822808251,87.00283822823556,7500
208,bw,5,250.0,4.999999999976548,1.19772812588426,-3.8022718740922876,0.48948083584473495,0.8711914282648406,87.1191428266373,7500
208,bw,10,250.0,9.999999999882478,1.1963194440656053,-8.803680555816873,0.48956022652310677,0.8713327299735425,87.13327299750749,7500
208,bw,15,250.0,14.999999999585,1.191451625927228,-13.808548373657771,0.48983466681076304,0.8718211863311117,87.18211863326451,7500
209,bw,0,250.0,-5.618316469295775e-11,6.279576267967709,6.2795762680238925,0.1158339201208863,0.4853121750108819,48.531217501289184,7500
209,bw,5,250.0,4.999999999778977,6.265148372693404,1.2651483729144273,0.11602648858914881,0.48611898377703144,48.61189837790447,7500
209,bw,10,250.0,9.9999999992577,6.259423218664066,-3.740576780593633,0.11610299065346089,0.48643950632504995,48.64395063270645,7500
